"score","seed","alg","task","real"
15917,10327,"Gianduja2E","Beacon Dec","simulation"
15763,42676,"Gianduja2E","Beacon Dec","simulation"
20912,33507,"Gianduja2E","Beacon Dec","simulation"
14875,84383,"Gianduja2E","Beacon Dec","simulation"
9576,21087,"Gianduja2E","Beacon Dec","simulation"
20715,12499,"Gianduja2E","Beacon Dec","simulation"
12633,24034,"Gianduja2E","Beacon Dec","simulation"
13367,88644,"Gianduja2E","Beacon Dec","simulation"
19475,23820,"Gianduja2E","Beacon Dec","simulation"
13669,71629,"Gianduja2E","Beacon Dec","simulation"
18810,7732,"Gianduja2E","Beacon Dec","simulation"
18917,19319,"Gianduja2E","Beacon Dec","simulation"
19308,3365,"Gianduja2E","Beacon Dec","simulation"
13829,16774,"Gianduja2E","Beacon Dec","simulation"
14110,31355,"Gianduja2E","Beacon Dec","simulation"
18513,7638,"Gianduja2E","Beacon Dec","simulation"
17082,8528,"Gianduja2E","Beacon Dec","simulation"
7491,36091,"Gianduja2E","Beacon Dec","simulation"
15363,58938,"Gianduja2E","Beacon Dec","simulation"
16533,66126,"Gianduja2E","Beacon Dec","simulation"
12375,22108,"Gianduja2E","Beacon Dec","simulation"
11591,33965,"Gianduja2E","Beacon Dec","simulation"
16966,97046,"Gianduja2E","Beacon Dec","simulation"
12806,48792,"Gianduja2E","Beacon Dec","simulation"
12648,62804,"Gianduja2E","Beacon Dec","simulation"
11862,68988,"Gianduja2E","Beacon Dec","simulation"
9314,98128,"EvoCom2","Beacon Dec","simulation"
13303,78246,"EvoCom2","Beacon Dec","simulation"
12678,5081,"EvoCom2","Beacon Dec","simulation"
9622,51028,"EvoCom2","Beacon Dec","simulation"
9107,28832,"EvoCom2","Beacon Dec","simulation"
9192,37383,"EvoCom2","Beacon Dec","simulation"
13116,34385,"EvoCom2","Beacon Dec","simulation"
9482,96043,"EvoCom2","Beacon Dec","simulation"
9705,95415,"EvoCom2","Beacon Dec","simulation"
9340,9221,"EvoCom2","Beacon Dec","simulation"
13974,16672,"EvoCom2","Beacon Dec","simulation"
8743,14671,"EvoCom2","Beacon Dec","simulation"
9907,79820,"EvoCom2","Beacon Dec","simulation"
13571,7583,"EvoCom2","Beacon Dec","simulation"
13875,58134,"EvoCom2","Beacon Dec","simulation"
14832,94393,"EvoCom2","Beacon Dec","simulation"
9696,7548,"EvoCom2","Beacon Dec","simulation"
9198,19890,"EvoCom2","Beacon Dec","simulation"
10157,46885,"EvoCom2","Beacon Dec","simulation"
9097,52388,"EvoCom2","Beacon Dec","simulation"
13450,87754,"EvoCom2","Beacon Dec","simulation"
12867,47343,"EvoCom2","Beacon Dec","simulation"
9296,13478,"EvoCom2","Beacon Dec","simulation"
13361,17254,"EvoCom2","Beacon Dec","simulation"
13223,39786,"EvoCom2","Beacon Dec","simulation"
12551,12071,"EvoCom2","Beacon Dec","simulation"
13143,82478,"EvoCom2","Beacon Dec","simulation"
12432,51590,"EvoCom2","Beacon Dec","simulation"
13329,90271,"EvoCom2","Beacon Dec","simulation"
9755,21440,"EvoCom2","Beacon Dec","simulation"
10505,88504,"EvoCom2","Beacon Dec","simulation"
9845,10126,"EvoCom2","Beacon Dec","simulation"
11817,72952,"EvoCom2","Beacon Dec","simulation"
12817,57303,"EvoCom2","Beacon Dec","simulation"
11076,87190,"EvoCom2","Beacon Dec","simulation"
10601,74278,"EvoCom2","Beacon Dec","simulation"
10049,58122,"EvoCom2","Beacon Dec","simulation"
12301,69996,"EvoCom2","Beacon Dec","simulation"
11589,62778,"EvoCom2","Beacon Dec","simulation"
9855,66277,"EvoCom2","Beacon Dec","simulation"
9872,61464,"EvoCom2","Beacon Dec","simulation"
12158,43039,"EvoCom2","Beacon Dec","simulation"
12418,92123,"EvoCom2","Beacon Dec","simulation"
12557,77088,"EvoCom2","Beacon Dec","simulation"
12717,52577,"EvoCom2","Beacon Dec","simulation"
12182,70407,"EvoCom2","Beacon Dec","simulation"
9247,69179,"EvoCom2","Beacon Dec","simulation"
9794,82028,"EvoCom2","Beacon Dec","simulation"
12205,45716,"EvoCom2","Beacon Dec","simulation"
12732,9989,"EvoCom2","Beacon Dec","simulation"
13517,39975,"EvoCom2","Beacon Dec","simulation"
13624,45670,"EvoCom2","Beacon Dec","simulation"
13897,35842,"EvoCom2","Beacon Dec","simulation"
14081,85831,"EvoCom2","Beacon Dec","simulation"
13437,96278,"EvoCom2","Beacon Dec","simulation"
9848,80536,"EvoCom2","Beacon Dec","simulation"
8724,87372,"EvoCom2","Beacon Dec","simulation"
13120,99892,"EvoCom2","Beacon Dec","simulation"
8419,89604,"EvoCom2","Beacon Dec","simulation"
9257,83114,"EvoCom2","Beacon Dec","simulation"
13428,6497,"EvoCom2","Beacon Dec","simulation"
13904,92972,"EvoCom2","Beacon Dec","simulation"
13557,11535,"EvoCom2","Beacon Dec","simulation"
12671,92749,"EvoCom2","Beacon Dec","simulation"
9964,82858,"EvoCom2","Beacon Dec","simulation"
10154,15932,"EvoCom2","Beacon Dec","simulation"
9606,61397,"EvoCom2","Beacon Dec","simulation"
12916,78113,"EvoCom2","Beacon Dec","simulation"
13068,30010,"EvoCom2","Beacon Dec","simulation"
9691,48677,"EvoCom2","Beacon Dec","simulation"
12817,40027,"EvoCom2","Beacon Dec","simulation"
9502,55937,"EvoCom2","Beacon Dec","simulation"
13375,79284,"EvoCom2","Beacon Dec","simulation"
9095,37609,"EvoCom2","Beacon Dec","simulation"
9953,10327,"EvoCom2","Beacon Dec","simulation"
9372,42676,"EvoCom2","Beacon Dec","simulation"
13186,33507,"EvoCom2","Beacon Dec","simulation"
9649,84383,"EvoCom2","Beacon Dec","simulation"
9962,21087,"EvoCom2","Beacon Dec","simulation"
13621,12499,"EvoCom2","Beacon Dec","simulation"
10977,24034,"EvoCom2","Beacon Dec","simulation"
9841,88644,"EvoCom2","Beacon Dec","simulation"
14595,23820,"EvoCom2","Beacon Dec","simulation"
8993,71629,"EvoCom2","Beacon Dec","simulation"
13923,7732,"EvoCom2","Beacon Dec","simulation"
14166,19319,"EvoCom2","Beacon Dec","simulation"
13508,3365,"EvoCom2","Beacon Dec","simulation"
9914,16774,"EvoCom2","Beacon Dec","simulation"
15013,31355,"EvoCom2","Beacon Dec","simulation"
14005,7638,"EvoCom2","Beacon Dec","simulation"
11607,8528,"EvoCom2","Beacon Dec","simulation"
12701,36091,"EvoCom2","Beacon Dec","simulation"
14731,58938,"EvoCom2","Beacon Dec","simulation"
14566,66126,"EvoCom2","Beacon Dec","simulation"
11500,22108,"EvoCom2","Beacon Dec","simulation"
11655,33965,"EvoCom2","Beacon Dec","simulation"
13829,97046,"EvoCom2","Beacon Dec","simulation"
12862,48792,"EvoCom2","Beacon Dec","simulation"
12541,62804,"EvoCom2","Beacon Dec","simulation"
13897,68988,"EvoCom2","Beacon Dec","simulation"
