"score","seed","alg","task","real"
14733,58134,"EvoCom2PR","Beacon Stop","simulation"
13047,98128,"EvoCom2XPR","Beacon Stop","simulation"
14028,78246,"EvoCom2XPR","Beacon Stop","simulation"
11837,5081,"EvoCom2XPR","Beacon Stop","simulation"
14282,51028,"EvoCom2XPR","Beacon Stop","simulation"
16381,28832,"EvoCom2XPR","Beacon Stop","simulation"
13260,37383,"EvoCom2XPR","Beacon Stop","simulation"
14191,34385,"EvoCom2XPR","Beacon Stop","simulation"
13407,7583,"EvoCom2XPR","Beacon Stop","simulation"
13191,95415,"EvoCom2XPR","Beacon Stop","simulation"
15110,16672,"EvoCom2XPR","Beacon Stop","simulation"
14503,9221,"EvoCom2XPR","Beacon Stop","simulation"
14664,14671,"EvoCom2XPR","Beacon Stop","simulation"
12373,7550,"EvoCom2XPR","Beacon Stop","simulation"
13868,96043,"EvoCom2XPR","Beacon Stop","simulation"
14011,58134,"EvoCom2XPR","Beacon Stop","simulation"
16575,98128,"EvoCom3PR","Beacon Stop","simulation"
10698,78246,"EvoCom3PR","Beacon Stop","simulation"
11499,5081,"EvoCom3PR","Beacon Stop","simulation"
14701,51028,"EvoCom3PR","Beacon Stop","simulation"
15086,28832,"EvoCom3PR","Beacon Stop","simulation"
14329,37383,"EvoCom3PR","Beacon Stop","simulation"
12516,34385,"EvoCom3PR","Beacon Stop","simulation"
14801,7583,"EvoCom3PR","Beacon Stop","simulation"
13585,95415,"EvoCom3PR","Beacon Stop","simulation"
12193,16672,"EvoCom3PR","Beacon Stop","simulation"
14622,9221,"EvoCom3PR","Beacon Stop","simulation"
15340,14671,"EvoCom3PR","Beacon Stop","simulation"
15191,7550,"EvoCom3PR","Beacon Stop","simulation"
15531,96043,"EvoCom3PR","Beacon Stop","simulation"
10232,58134,"EvoCom3PR","Beacon Stop","simulation"
13147,98128,"EvoCom3XPR","Beacon Stop","simulation"
11090,78246,"EvoCom3XPR","Beacon Stop","simulation"
15050,5081,"EvoCom3XPR","Beacon Stop","simulation"
13676,51028,"EvoCom3XPR","Beacon Stop","simulation"
16640,28832,"EvoCom3XPR","Beacon Stop","simulation"
13088,37383,"EvoCom3XPR","Beacon Stop","simulation"
15955,34385,"EvoCom3XPR","Beacon Stop","simulation"
15546,7583,"EvoCom3XPR","Beacon Stop","simulation"
14105,95415,"EvoCom3XPR","Beacon Stop","simulation"
11378,16672,"EvoCom3XPR","Beacon Stop","simulation"
16484,9221,"EvoCom3XPR","Beacon Stop","simulation"
14918,14671,"EvoCom3XPR","Beacon Stop","simulation"
14286,7550,"EvoCom3XPR","Beacon Stop","simulation"
15394,96043,"EvoCom3XPR","Beacon Stop","simulation"
17109,58134,"EvoCom3XPR","Beacon Stop","simulation"
